"apn","pstreet_addr","pcity","pstate","pzip","plon","plat","pminx","pminy","pmaxx","pmaxy","planduse","pfull_address","parcel_dir"
"7512004011","205 Paseo De Suenos","Redondo Beach","CA",90277,-118.389232318,33.8097672309,-118.389416662,33.8096028176,-118.389047973,33.8099316442,"0100","205 Paseo De Suenos,Redondo Beach,CA,90277",6037
"6111004026","1123 W 166th St","Gardena","CA",90247,-118.294251858,33.8804206534,-118.294340952,33.8802682215,-118.294163172,33.8805753704,"0100","1123 W 166th St,Gardena,CA,90247",6037
"210151007","9527 BROADMOOR DR","San Ramon","CA",94583,-121.935436962,37.7301583821,-121.935684949,37.7299705599,-121.93521957,37.730357388,NA,"9527 BROADMOOR DR,San Ramon,CA,94583",6013
"11800320170000","7733 QUINBY WAY","Sacramento","CA",95823,-121.449022194,38.4767932791,-121.449122486,38.4766467661,-121.448918398,38.4769382922,NA,"7733 QUINBY WAY,Sacramento,CA,95823",6067
"6351005026","6619 Easton St","East Los Angeles","CA",90022,-118.129812789,34.0123886953,-118.12992367,34.0122391804,-118.129702844,34.0125386055,"0100","6619 Easton St,East Los Angeles,CA,90022",6037
"6730090730","228 MAPLE RD","Newbury Park","CA",91320,-118.907965376,34.1740156098,-118.908131012,34.173944483,-118.907799748,34.1740867648,NA,"228 MAPLE RD,Newbury Park,CA,91320",6111
"077-120-036","511 GRANDVIEW RD","Freestone","CA",95472,-122.878880377,38.3984450239,-122.879396509,38.3980141267,-122.878365108,38.3988731358,NA,"511 GRANDVIEW RD,Freestone,CA,95472",6097
"23700600540000","4636 DRY CREEK RD","Sacramento","CA",95838,-121.437121724,38.6522703931,-121.438312091,38.6519614007,-121.436107984,38.6525344701,NA,"4636 DRY CREEK RD,Sacramento,CA,95838",6067
"016125215","480 E C ST","Colton","CA",92324,-117.317140951,34.0722219387,-117.317264898,34.0720069726,-117.317017007,34.0724368954,"510","480 E C ST,Colton,CA,92324",6071
"3137121900","13572 ESSENCE RD","San Diego","CA",92128,-117.068360657,32.9663779351,-117.068659063,32.9662855561,-117.068124044,32.9664765676,NA,"13572 ESSENCE RD,San Diego,CA,92128",6073
"1880045115","4011 ROMANY DR","Oxnard","CA",93035,-119.224157796,34.1789553394,-119.224375895,34.1788569848,-119.2239812,34.1790316281,NA,"4011 ROMANY DR,Oxnard,CA,93035",6111
"640220011","72775 EL PASEO",NA,NA,92260,-116.395418019,33.7188646797,-116.395480536,33.718782296,-116.395355488,33.718946782,NA,"72775 EL PASEO,NA,NA,92260",6065
"144-600-012","8306 WINDMILL FARMS DR","Cotati","CA",94931,-122.689917998,38.3304093961,-122.68998001,38.3303431596,-122.68985771,38.3304768709,NA,"8306 WINDMILL FARMS DR,Cotati,CA,94931",6097
"02403320010000","6484 CHETWOOD WAY","Sacramento","CA",95831,-121.509785269,38.5088653431,-121.510047401,38.5087312532,-121.50953018,38.508995909,NA,"6484 CHETWOOD WAY,Sacramento,CA,95831",6067
"3144110300","13406 BRIAN PARK LN","Poway","CA",92064,-117.039635356,32.9801695251,-117.039743574,32.9799884473,-117.039498531,32.9803354023,NA,"13406 BRIAN PARK LN,Poway,CA,92064",6073
"4033028012","3616 W 113th St","Inglewood","CA",90303,-118.3355358,33.9316618127,-118.335601898,33.9314548435,-118.33546955,33.9318685989,"0400","3616 W 113th St,Inglewood,CA,90303",6037
"0508014A","1959 LOMBARD ST","San Francisco","CA",94123,-122.433578092,37.7998958425,-122.433696715,37.7997622771,-122.433459473,37.8000294915,NA,"1959 LOMBARD ST,San Francisco,CA,94123",6075
"50012437","1908 BUTTERMILK LN","Arcata","CA",95521,-124.059084251,40.8576778871,-124.059187259,40.8575042046,-124.05897768,40.8578536581,"CITY OF AR","1908 BUTTERMILK LN,Arcata,CA,95521",6023
"019691006000","5546 PEACHTREE DR","Marysville","CA",95901,-121.537478901,39.1148711552,-121.537690964,39.1147878608,-121.537266839,39.1149544495,NA,"5546 PEACHTREE DR,Marysville,CA,95901",6115
"346200014","26480 PEACH ST","Perris","CA",92570,-117.296001964,33.7363735834,-117.297091071,33.7350579899,-117.294871002,33.7377037411,NA,"26480 PEACH ST,Perris,CA,92570",6065
"900463023","29800 LYRA CT","Murrieta","CA",92563,-117.137240956,33.5812619014,-117.137418253,33.5810797782,-117.137049461,33.5814345221,NA,"29800 LYRA CT,Murrieta,CA,92563",6065
"1588101000","472 TAYLOR DR","Oceanside","CA",92056,-117.270294271,33.2275491993,-117.270734546,33.227341655,-117.269847302,33.2277780377,NA,"472 TAYLOR DR,Oceanside,CA,92056",6073
"3141824500","13564 AUBREY ST","Poway","CA",92064,-117.0366758,32.9715611828,-117.036984326,32.9712093342,-117.036266191,32.9717425099,NA,"13564 AUBREY ST,Poway,CA,92064",6073
"149-240-001","1545 RAINIER AVE","Petaluma","CA",94954,-122.63512542,38.2578817664,-122.635300151,38.2577222845,-122.634950883,38.2580412252,NA,"1545 RAINIER AVE,Petaluma,CA,94954",6097
"463570218","15409 AVANTI DR",NA,NA,93314,-119.173234987,35.3928313748,-119.173397926,35.3926587366,-119.173071162,35.3930049931,"0010","15409 AVANTI DR,NA,NA,93314",6029
"3270016022","30651 Arlington St","Castaic","CA",91384,-118.67086693,34.4479511166,-118.670962439,34.4478076463,-118.670766739,34.4480917089,"0100","30651 Arlington St,Castaic,CA,91384",6037
"3019050018","37827 Ashlee Ct","Palmdale","CA",93550,-118.088868321,34.5701784012,-118.089031818,34.5699740483,-118.088642403,34.570308506,"0101","37827 Ashlee Ct,Palmdale,CA,93550",6037
"006381011000","198 MONTE VISTA DR","Napa","CA",94559,-122.263354364,38.30154015,-122.263752183,38.3012275691,-122.262992467,38.301854911,"11","198 MONTE VISTA DR,Napa,CA,94559",6055
"908131011","37582 NEWCASTLE RD","Murrieta","CA",92563,-117.135941398,33.5745354554,-117.136155747,33.5743677617,-117.135718616,33.5747032895,NA,"37582 NEWCASTLE RD,Murrieta,CA,92563",6065
"519 145506300","45750 CAYUGA CT","Fremont","CA",94539,-121.921418084,37.5010857746,-121.921612981,37.5009787889,-121.92123416,37.5012225925,"1100","45750 CAYUGA CT,Fremont,CA,94539",6001
"7211019007","2358 Cerritos Ave","Signal Hill","CA",90755,-118.177097194,33.8000601326,-118.177311291,33.7999911548,-118.176883109,33.8001291097,"0400","2358 Cerritos Ave,Signal Hill,CA,90755",6037
"6327030036","6510 Walker Ave",NA,"CA",90201,-118.172322938,33.9751379791,-118.172900359,33.9749939872,-118.171745352,33.9752819777,"010C","6510 Walker Ave,NA,CA,90201",6037
"448270010","2770 W DEVONSHIRE AVE","Hemet","CA",92545,-116.99964616,33.7524277736,-117.00002053,33.7511155146,-116.99927073,33.7537419476,NA,"2770 W DEVONSHIRE AVE,Hemet,CA,92545",6065
"637-261-019","119 Val Verde","Ballard","CA",93463,-120.149578816,34.5906177606,-120.149614117,34.590560184,-120.149543514,34.5906753362,"0275","119 Val Verde,Ballard,CA,93463",6083
"15824006","546 BUSH ST","Mountain View","CA",94041,-122.078803135,37.388008889,-122.07906586,37.387854436,-122.078533041,37.3881692481,NA,"546 BUSH ST,Mountain View,CA,94041",6085
"7404016040","611 E Bonds St","Carson","CA",90745,-118.263462866,33.8051884,-118.263569135,33.8050090176,-118.263356424,33.8053681521,"0100","611 E Bonds St,Carson,CA,90745",6037
"28221012","2505 HUERTO DR","San Jose","CA",95128,-121.938586173,37.2987015933,-121.938684514,37.2985476326,-121.938487832,37.2988555587,NA,"2505 HUERTO DR,San Jose,CA,95128",6085
"034319231","494 LOG LN",NA,NA,92325,-117.301838273,34.2444464485,-117.302052166,34.2442872295,-117.301723565,34.244539112,"510","494 LOG LN,NA,NA,92325",6071
"014680040000","1285 HAWTHORN ST","Hanford","CA",93230,-119.625028726,36.3293055069,-119.62513139,36.3291679067,-119.624926061,36.3294431069,"100","1285 HAWTHORN ST,Hanford,CA,93230",6031
"4463612304","4036 UTAH ST","San Diego","CA",92104,-117.132987556,32.7510577087,-117.133215369,32.7509882834,-117.13275968,32.7511271142,NA,"4036 UTAH ST,San Diego,CA,92104",6073
"2220420395","5186 COLUMBUS PL","Oxnard","CA",93033,-119.176693005,34.1534148168,-119.176780238,34.1533698273,-119.176605837,34.1534597023,NA,"5186 COLUMBUS PL,Oxnard,CA,93033",6111
"512341058","1905 CAMDEN OAK CT","Bakersfield","CA",93311,-119.113585418,35.3370160421,-119.113831119,35.33686305,-119.113349056,35.3371633249,"0101","1905 CAMDEN OAK CT,Bakersfield,CA,93311",6029
"5763019032","810 Canyon Crest Dr",NA,"CA",91024,-118.044081627,34.1735153842,-118.044234376,34.1730677025,-118.043905283,34.173867699,"010V","810 Canyon Crest Dr,NA,CA,91024",6037
"017180024000","3151 STATE HIGHWAY 128","Calistoga","CA",94515,-122.608911991,38.5890036553,-122.609523369,38.588543219,-122.608186788,38.5894834704,"31","3151 STATE HIGHWAY 128,Calistoga,CA,94515",6055
"312350022","17825 CALLE CAPISTRANO","Moreno Valley","CA",92551,-117.211494292,33.8604774764,-117.211656376,33.8603935929,-117.211326815,33.8605590868,NA,"17825 CALLE CAPISTRANO,Moreno Valley,CA,92551",6065
"448203021","416 MELBOURNE CT","Hemet","CA",92545,-117.010487303,33.7536299951,-117.010638309,33.7534555242,-117.010350167,33.753840852,NA,"416 MELBOURNE CT,Hemet,CA,92545",6065
"2482005078","4430 W Kling St","Burbank","CA",91505,-118.350028908,34.1555819339,-118.35053132,34.1551625485,-118.349497194,34.1560006326,"010C","4430 W Kling St,Burbank,CA,91505",6037
"2755017010","17339 Ballinger St","Northridge","CA",91325,-118.51279311,34.2442485075,-118.513008837,34.2440720232,-118.512577372,34.2444249753,"0101","17339 Ballinger St,Northridge,CA,91325",6037
"4363103900","1103 MORENA BLVD","San Diego","CA",92110,-117.199671855,32.7689323697,-117.199988858,32.7686721927,-117.199354812,32.7691925899,NA,"1103 MORENA BLVD,San Diego,CA,92110",6073
"143246009","4133 ZIMMERMAN ST","Riverside","CA",92505,-117.47389165,33.9130289235,-117.474061263,33.9128479903,-117.473687774,33.9132529188,NA,"4133 ZIMMERMAN ST,Riverside,CA,92505",6065
"577180001","42190 EL CAMPO",NA,NA,92539,-116.615784024,33.5109895993,-116.616879392,33.5100628255,-116.6148667,33.5118135267,NA,"42190 EL CAMPO,NA,NA,92539",6065
"4282017018","1323  15th St","Santa Monica","CA",90404,-118.485430291,34.0258864644,-118.485665413,34.025693407,-118.485195162,34.026079516,"1210","1323  15th St,Santa Monica,CA,90404",6037
"015503107","3936 LA HACIENDA DR","San Bernardino","CA",92404,-117.254900911,34.1630363611,-117.255096933,34.1628393582,-117.254665721,34.16323964,"510","3936 LA HACIENDA DR,San Bernardino,CA,92404",6071
"56124130","983 N LIND AVE","CLOVIS","CA",93611,-119.713697434,36.8481321981,-119.713934689,36.8480140908,-119.71345885,36.8482833985,"11","983 N LIND AVE,CLOVIS,CA,93611",6019
"22905500110000","6351 GREENBACK LN","Citrus Heights","CA",95621,-121.317034841,38.6783410765,-121.317073853,38.6782592232,-121.316995829,38.6784229301,NA,"6351 GREENBACK LN,Citrus Heights,CA,95621",6067
"017462132","1616 SHEFFIELD LN","Redlands","CA",92374,-117.147710048,34.0379221672,-117.147976848,34.0376779812,-117.147439949,34.0381488662,"510","1616 SHEFFIELD LN,Redlands,CA,92374",6071
"064-240-036-000","6312 PONDEROSA WAY","Magalia","CA",95954,-121.601304372,39.8144174572,-121.601539236,39.8141999679,-121.601035633,39.8146846197,"RP","6312 PONDEROSA WAY,Magalia,CA,95954",6007
"24902074","832 N 1ST ST","San Jose","CA",95112,-121.90183948,37.3519739113,-121.902131702,37.3517581782,-121.901548541,37.3521920607,NA,"832 N 1ST ST,San Jose,CA,95112",6085
"031854112","33642 PECAN AVE","Oak Glen","CA",92399,-117.070598346,34.0273181601,-117.070709375,34.0271645028,-117.07048901,34.0274675952,"510","33642 PECAN AVE,Oak Glen,CA,92399",6071
"639283017","66690 2ND ST","Desert Hot Springs","CA",92240,-116.498013658,33.9635777699,-116.498094964,33.9633992273,-116.497931736,33.9637568673,NA,"66690 2ND ST,Desert Hot Springs,CA,92240",6065
"636284003","66400 TORO VISTA DR","Mountain Center","CA",92561,-116.484661315,33.5684441842,-116.48504293,33.568223093,-116.484349235,33.5687527448,NA,"66400 TORO VISTA DR,Mountain Center,CA,92561",6065
"066342023000","39557 HIGHVIEW DR","Oakhurst","CA",93644,-119.639943507,37.3222808391,-119.640613235,37.3218579629,-119.639408218,37.3226294225,"RM3X","39557 HIGHVIEW DR,Oakhurst,CA,93644",6039
"7160002035","6053 Pimenta Ave","Lakewood","CA",90712,-118.143881087,33.8656228885,-118.144051643,33.8655533405,-118.143710684,33.8656924008,"0100","6053 Pimenta Ave,Lakewood,CA,90712",6037
"222-020-009","686 LINDER DR","Springville",NA,93265,-118.610961023,36.1451150062,-118.611146073,36.1449560126,-118.610754017,36.1452709691,NA,"686 LINDER DR,Springville,NA,93265",6107
"050-450-014-000","1629 PARADISEWOOD DR","Paradise","CA",95969,-121.581728046,39.7848086557,-121.582094946,39.7845455489,-121.581386065,39.7850302181,"RS","1629 PARADISEWOOD DR,Paradise,CA,95969",6007
"68452058","5009 IMPATIENS DR","San Jose","CA",95111,-121.817595683,37.2688594856,-121.817766889,37.2687573643,-121.817414701,37.2689953039,NA,"5009 IMPATIENS DR,San Jose,CA,95111",6085
"8292017007","1956 White Star Dr","Diamond Bar","CA",91765,-117.838362617,33.9861562961,-117.838586819,33.9860490108,-117.838140743,33.9862803128,"0100","1956 White Star Dr,Diamond Bar,CA,91765",6037
"3163120500","12481 SPRINGHURST DR",NA,NA,92064,-117.0764575,32.9458218791,-117.076919084,32.945526529,-117.076105315,32.9460023214,NA,"12481 SPRINGHURST DR,NA,NA,92064",6073
"20308214","1778 THELMA ST","Fortuna","CA",95540,-124.137964179,40.5656315615,-124.138269514,40.565543811,-124.137652074,40.5657192486,"CITY OF FO","1778 THELMA ST,Fortuna,CA,95540",6023
"38651030","12513 SUMNER DR","Saratoga","CA",95070,-122.030985568,37.2865459482,-122.031197157,37.2863679421,-122.030736798,37.2867917302,NA,"12513 SUMNER DR,Saratoga,CA,95070",6085
"2403022","2144 ULLOA ST","San Francisco","CA",94116,-122.479590207,37.7412529144,-122.479647445,37.7411137107,-122.479532969,37.7413921185,NA,"2144 ULLOA ST,San Francisco,CA,94116",6075
"015416314","4380 N MOUNTAIN VIEW AVE","Arrowhead Farms","CA",92407,-117.287590318,34.1685211412,-117.287810972,34.1684372302,-117.287369578,34.168605041,"510","4380 N MOUNTAIN VIEW AVE,Arrowhead Farms,CA,92407",6071
"4231811901","1420 GRAND AVE","San Diego","CA",92109,-117.243519246,32.7975120636,-117.243648804,32.7973292142,-117.243389693,32.7976949218,NA,"1420 GRAND AVE,San Diego,CA,92109",6073
"948031033","39019 VIA LAS SINTRAS","Murrieta","CA",92562,-117.183501316,33.5853205982,-117.183628966,33.5851361768,-117.183318751,33.5855153051,NA,"39019 VIA LAS SINTRAS,Murrieta,CA,92562",6065
"6390109600","664 MELROSE AVE","Chula Vista","CA",91910,-117.053296554,32.6349270634,-117.053612455,32.6347336675,-117.052989118,32.6351242252,NA,"664 MELROSE AVE,Chula Vista,CA,91910",6073
"031441111","1540 SHAY RD","Big Bear City","CA",92314,-116.811640265,34.2644921505,-116.811862364,34.2640372889,-116.811418235,34.2649468299,"510","1540 SHAY RD,Big Bear City,CA,92314",6071
"152492009","7321 HOLLYHEATH CT","Corona","CA",92880,-117.563478727,33.9550181532,-117.563803395,33.954926488,-117.563239541,33.9551218808,NA,"7321 HOLLYHEATH CT,Corona,CA,92880",6065
"144390039","6325 ARCADIA ST","Corona","CA",92880,-117.584154903,33.9740092234,-117.584352711,33.9738966481,-117.583919347,33.9741501156,NA,"6325 ARCADIA ST,Corona,CA,92880",6065
"8064036004","15525 Talbot Dr","La Mirada","CA",90638,-118.000116335,33.8897834584,-118.000310631,33.8896270502,-117.999920846,33.8899389289,"0100","15525 Talbot Dr,La Mirada,CA,90638",6037
"03130002","1141 WINNEMUCCA AVE","S Lake Tahoe","CA",96150,-119.994324418,38.9150548018,-119.994543597,38.9147858057,-119.994012969,38.9153488413,"00","1141 WINNEMUCCA AVE,S Lake Tahoe,CA,96150",6017
"7242027082","5636 Azure Way",NA,"CA",90803,-118.121863936,33.7667153767,-118.122895896,33.7660644595,-118.120872553,33.7673770594,"010C","5636 Azure Way,NA,CA,90803",6037
"116-500-032","255 RIESLING ST","Cloverdale","CA",95425,-123.024326881,38.8002359904,-123.024519692,38.8001207563,-123.024134071,38.8003512242,NA,"255 RIESLING ST,Cloverdale,CA,95425",6097
"4276005043","2227 Wilshire Blvd",NA,"CA",90403,-118.481039837,34.0335040916,-118.481211163,34.0333599947,-118.480868585,34.0336481636,"100V","2227 Wilshire Blvd,NA,CA,90403",6037
"46116101","4712 E FILLMORE AVE","FRESNO","CA",93702,-119.741007589,36.7413733078,-119.741110352,36.7412084914,-119.740904827,36.7415381172,"11","4712 E FILLMORE AVE,FRESNO,CA,93702",6019
"56745102","1762 MIRASSOU PL","San Jose","CA",95124,-121.911142228,37.2423612227,-121.911376384,37.2421943612,-121.910957567,37.242611404,NA,"1762 MIRASSOU PL,San Jose,CA,95124",6085
"1580404306","295 SEAGULL LN","Oceanside","CA",92057,-117.315848845,33.2356161364,-117.31812962,33.233979396,-117.313874321,33.2374042588,NA,"295 SEAGULL LN,Oceanside,CA,92057",6073
"11918900700000","2113 HEGER WAY","Elk Grove","CA",95758,-121.484196434,38.4186728508,-121.484307224,38.4185157141,-121.48409501,38.4188183421,NA,"2113 HEGER WAY,Elk Grove,CA,95758",6067
"33110124","4646 ORIENTAL ST N","El Dorado","CA",95623,-120.849821015,38.6831167732,-120.850136887,38.6826694152,-120.849507191,38.6837239467,"45","4646 ORIENTAL ST N,El Dorado,CA,95623",6017
"7163018030","17655 Carpintero Ave","Bellflower","CA",90706,-118.114753293,33.871404741,-118.115068105,33.8710118141,-118.114436953,33.8717993672,"010D","17655 Carpintero Ave,Bellflower,CA,90706",6037
"515792265","2308 SEPTEMBER DR","Bakersfield","CA",93313,-119.028949753,35.2863779335,-119.029042466,35.286227827,-119.02885704,35.2865280396,"0101","2308 SEPTEMBER DR,Bakersfield,CA,93313",6029
"2608018004","12321 Foxcroft Pl","Granada Hills","CA",91344,-118.508381762,34.2945228731,-118.508521441,34.2942774522,-118.50814436,34.294785505,"0100","12321 Foxcroft Pl,Granada Hills,CA,91344",6037
"5457018015","2807 Moss Ave","Glassell","CA",90065,-118.238929051,34.1130001667,-118.239181167,34.1128291046,-118.238676916,34.113171219,"0100","2807 Moss Ave,Glassell,CA,90065",6037
"049-032-14","820 CHAMBERLAIN CT","Mill Valley","CA",94941,-122.542424546,37.8849512056,-122.542772774,37.8846257844,-122.542121974,37.8851476867,"11","820 CHAMBERLAIN CT,Mill Valley,CA,94941",6041
"32315010","2243 LOST LN","Placerville","CA",95667,-120.854336753,38.7327402587,-120.854985996,38.7322532824,-120.853683357,38.7332370103,"11","2243 LOST LN,Placerville,CA,95667",6017
"073-120-045","526 High Grove Ave","Gaviota","CA",93117,-119.868198028,34.4208052587,-119.868386868,34.4206520445,-119.867960822,34.4209602609,"0100","526 High Grove Ave,Gaviota,CA,93117",6083
"066350011000","39581 EVERGREEN DR","Oakhurst","CA",93644,-119.641418448,37.3237252311,-119.641788863,37.3233951407,-119.641123195,37.3241030421,"RM56","39581 EVERGREEN DR,Oakhurst,CA,93644",6039
"6261010026","12212 Dolan Ave","Downey","CA",90242,-118.140138614,33.9264489544,-118.1403559,33.9262971713,-118.139921347,33.9266007404,"0100","12212 Dolan Ave,Downey,CA,90242",6037
"5242007001","1142 S Alma Ave","Los Angeles","CA",90023,-118.190950082,34.0196595524,-118.191172386,34.0195836836,-118.190733733,34.0197398753,"0200","1142 S Alma Ave,Los Angeles,CA,90023",6037
"2324023014","12619 Hart St","North Hollywood","CA",91605,-118.408084584,34.1978313576,-118.408175539,34.1976501508,-118.407993632,34.1980125705,"0101","12619 Hart St,North Hollywood,CA,91605",6037
"657073008","16084 VIA EL RANCHO","Desert Hot Springs","CA",92240,-116.499181556,33.9316442563,-116.499382819,33.931561478,-116.498979999,33.931727321,NA,"16084 VIA EL RANCHO,Desert Hot Springs,CA,92240",6065
"906740002","24282 LUNA BRILLA LN","Murrieta","CA",92562,-117.228635033,33.558362478,-117.228994943,33.5580661252,-117.228274938,33.5586586987,NA,"24282 LUNA BRILLA LN,Murrieta,CA,92562",6065
"009-163-30","111 DELLVIEW AVE","Santa Cruz","CA",95062,-122.007576469,36.9869634614,-122.007768012,36.9868461629,-122.007407455,36.9870598968,"020","111 DELLVIEW AVE,Santa Cruz,CA,95062",6087
"20905920140000","8004 ZENITH DR","Citrus Heights","CA",95621,-121.311603089,38.71024168,-121.311782491,38.7100738844,-121.31137086,38.7104278613,NA,"8004 ZENITH DR,Citrus Heights,CA,95621",6067
"2111204814","5805 ARMADA DR","Carlsbad","CA",92008,-117.316723552,33.1256862069,-117.316799804,33.1256325967,-117.316647298,33.1257398173,NA,"5805 ARMADA DR,Carlsbad,CA,92008",6073
